trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed,universe,universe_eligible,exclude_reason,theme_tags,is_focus_theme,matched_strategies,primary_strategy,candidate_score,score_reasons,pool_raw_level,pool_rank,pool_cap_note,pool_level,entry_reasons,risk_tags,premarket_layer,premarket_detail,intraday_layer,intraday_detail,tail_execution_layer,tail_execution_detail,workflow_summary,buy_point,sell_point,stop_point,first_take_profit_point,strong_follow_rule,defensive_stop_point,moving_take_profit_rule,point_basis,next_day_valid_if,next_day_weak_if,next_day_remove_if
2026-06-16,002058,威尔泰,深主板,SZ,通用设备,,22.33,24.81,21.7,24.81,22.55,10.02,131023550,0.8,5596741,1.35,13.79,0,0,是,,,0,1,3.51,1.35,100.0,是,是,是,是,是,24.44,24.07,23.32,是,否,是,否,是,否,否,3,13,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:33,23.41,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,-8.95,策略信号：S1；接近涨停扣分；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：接近涨停;流动性不足;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；流动性不足；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002346,柘中股份,深主板,SZ,电网设备,电力,16.48,18.01,16.32,18.01,16.37,10.02,120092452,0.8,6881801,1.35,10.32,0,0,是,,,0,1,3.51,1.35,100.0,是,是,是,是,是,17.74,17.47,16.93,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:37,17.45,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否,深主板,是,,电力,是,S1,S1,19.05,命中主题：电力；策略信号：S1；接近涨停扣分；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：接近涨停;流动性不足;高涨幅A池确认不足；底层防御：评分 19.05 低于B池最低要求 60，不推荐,B,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；底层防御：评分 19.05 低于B池最低要求 60，不推荐,接近涨停；流动性不足；高涨幅A池确认不足；底层防御：评分 19.05 低于B池最低要求 60，不推荐,通过,命中重点主题：电力,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002515,金字火腿,深主板,SZ,食品加工,,8.82,9.11,8.5,9.11,8.28,10.02,601598682,2.0,66938398,1.35,7.37,0,0,是,,,0,1,3.51,1.35,100.0,是,是,是,是,是,8.97,8.84,8.56,是,否,是,否,是,否,否,1,32,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:40,8.99,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,20.05,策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002782,可立克,深主板,SZ,其他电子Ⅱ,,23.66,25.7,23.2,25.7,23.36,10.02,263066295,0.8,10595570,1.35,10.7,0,0,是,,,0,1,3.51,1.35,100.0,是,是,是,是,是,25.31,24.93,24.16,是,否,是,否,是,否,否,4,9,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:43,24.83,是,成交额/成交量推算,4,4,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,-8.95,策略信号：S1；接近涨停扣分；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：接近涨停;流动性不足;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；流动性不足；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600206,有研新材,沪主板,SH,半导体,半导体,35.26,39.11,35.01,39.11,35.55,10.01,3248922683,3.8,85528888,1.8,11.53,0,0,是,,,0,1,3.5,1.8,100.0,是,是,是,是,是,38.52,37.94,36.76,是,否,是,否,是,否,否,1,33,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:54,37.99,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,半导体,是,S1,S1,53.4,命中主题：半导体；策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足,C,14,,C,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；高涨幅A池确认不足,通过,命中重点主题：半导体,通过,量能承接；分时强于均价线；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,等待确认,有策略形态，但需先排除过热、跳水或承接不足,盘前主题：通过；盘中验证：通过；尾盘执行：等待确认,,,,,,,,,高开0.5%-3%且冲到第一止盈点，先卖50%；放量继续上攻则小仓跟踪,平开或小幅高开，9:45前站不上分时均价线卖出；10:30前未走强退出或降到观察仓,低开超-1.5%且9:35前不能修复卖出；高开超3%第一波拉不动优先卖出；板块龙头低开低走或个股跌破均价线且无量反抽也退出
2026-06-16,600353,旭光电子,沪主板,SH,其他电子Ⅱ,科技,34.72,34.72,34.72,34.72,31.56,10.01,143295342,0.8,4127170,1.35,0.0,0,0,是,,,0,1,3.5,1.35,100.0,是,是,是,是,是,34.2,33.68,32.64,是,否,是,否,否,否,否,22,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:57,34.72,是,成交额/成交量推算,22,22,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,科技,是,S1,S1,19.05,命中主题：科技；策略信号：S1；接近涨停扣分；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：接近涨停;流动性不足;高涨幅A池确认不足；底层防御：评分 19.05 低于B池最低要求 60，不推荐,B,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；底层防御：评分 19.05 低于B池最低要求 60，不推荐,接近涨停；流动性不足；高涨幅A池确认不足；底层防御：评分 19.05 低于B池最低要求 60，不推荐,通过,命中重点主题：科技,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603045,福达合金,沪主板,SH,金属新材料,,84.0,88.17,81.2,88.17,80.15,10.01,1430064319,3.8,16742008,1.8,8.7,0,0,是,,,0,1,3.5,1.8,100.0,是,是,是,是,是,86.85,85.52,82.88,是,否,是,否,是,否,否,2,21,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:10,85.42,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,25.4,策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603078,江化微,沪主板,SH,电子化学品Ⅱ,,43.0,47.04,42.58,47.04,42.76,10.01,2018503305,3.8,45297658,1.8,10.43,0,0,是,,,0,1,3.5,1.8,100.0,是,是,是,是,是,46.33,45.63,44.22,是,否,是,否,是,否,否,3,12,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:10,44.56,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,25.4,策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603407,长裕集团,沪主板,SH,化学原料,,58.65,62.87,58.65,62.87,57.15,10.01,378181355,2.0,6180641,1.35,7.38,0,0,是,,,0,1,3.5,1.35,100.0,是,是,是,是,是,61.93,60.98,59.1,是,否,是,否,是,否,否,2,22,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:14,61.19,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,20.05,策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603618,杭电股份,沪主板,SH,电网设备,电力,43.98,47.03,43.88,47.03,42.75,10.01,1779585171,3.8,39026921,1.8,7.37,0,0,是,,,0,1,3.5,1.8,100.0,是,是,是,是,是,46.32,45.62,44.21,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:16,45.60,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,电力,是,S1,S1,53.4,命中主题：电力；策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足；底层防御：评分 53.4 低于B池最低要求 60，不推荐,B,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；底层防御：评分 53.4 低于B池最低要求 60，不推荐,接近涨停；高涨幅A池确认不足；底层防御：评分 53.4 低于B池最低要求 60，不推荐,通过,命中重点主题：电力,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603861,白云电器,沪主板,SH,电网设备,电力,14.91,16.48,14.44,16.48,14.98,10.01,471860256,2.0,30173877,1.35,13.62,0,0,是,,,0,1,3.5,1.35,100.0,是,是,是,是,是,16.23,15.99,15.49,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:17,15.64,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,电力,是,S1,S1,48.05,命中主题：电力；策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足；底层防御：评分 48.05 低于B池最低要求 60，不推荐,B,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；底层防御：评分 48.05 低于B池最低要求 60，不推荐,接近涨停；高涨幅A池确认不足；底层防御：评分 48.05 低于B池最低要求 60，不推荐,通过,命中重点主题：电力,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603989,艾华集团,沪主板,SH,元件,,31.0,34.3,30.99,34.3,31.18,10.01,657278210,2.0,20062448,1.35,10.62,0,0,是,,,0,1,3.5,1.35,100.0,是,是,是,是,是,33.79,33.27,32.24,是,否,是,否,是,否,否,7,4,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:19,32.76,是,成交额/成交量推算,7,7,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,20.05,策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002645,华宏科技,深主板,SZ,环保设备Ⅱ,科技,30.6,33.63,30.18,33.63,30.57,10.01,1464076069,3.8,44973928,1.8,11.29,0,0,是,,,0,1,3.5,1.8,100.0,是,是,是,是,是,33.13,32.62,31.61,是,否,是,否,是,否,否,22,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:42,32.55,是,成交额/成交量推算,22,22,否,非分钟级数据，尾盘量未确认,否,深主板,是,,科技,是,S1,S1,53.4,命中主题：科技；策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足；底层防御：评分 53.4 低于B池最低要求 60，不推荐,B,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；底层防御：评分 53.4 低于B池最低要求 60，不推荐,接近涨停；高涨幅A池确认不足；底层防御：评分 53.4 低于B池最低要求 60，不推荐,通过,命中重点主题：科技,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002735,王子新材,深主板,SZ,包装印刷,,21.25,21.44,21.25,21.44,19.49,10.01,401235566,2.0,18725580,1.35,0.97,0,0,是,,,0,1,3.5,1.35,100.0,是,是,是,是,是,21.12,20.8,20.15,是,否,是,否,是,否,否,2,23,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:43,21.43,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,20.05,策略信号：S1；接近涨停扣分；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；风险扣分：接近涨停;高涨幅A池确认不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,接近涨停；高涨幅A池确认不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；高涨幅需板块涨停和真实尾盘量确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
